island	sitename	depthname	quad	species	colony	year_t	allfate_t	fate_t	fusee_t	area_t	peri_t	P:A	NumFeatures	P:A>10	
Ma	Olow	07m	1	MP	05fa	2005	ISUU	U	01				0		
Ma	Olow	07m	1	MP	07	2005	SXSSSD	D					0		
Ma	Olow	07m	1	MP	08	2005	SSSSSD	D					0		
Ma	Olow	07m	1	MP	10	2005	RIMI	I		8.828129	15.360178	1.73991317979155	0	0	
Ma	Olow	07m	1	MP	10b	2005	IS	S		32.649679	35.161143	1.07692155258249	0	0	
Ma	Olow	07m	1	MP	10c	2005	I	I		2.497089	6.982989	2.79645178846249	0	0	
Ma	Olow	07m	1	MP	11	2005	RSSS	S		148.400151	64.155504	0.432314277092616	0	0	
Ma	Olow	07m	1	MP	12	2005	RSSD	D					0		
Ma	Olow	07m	1	MP	13	2005	RSSS	S		2.194631	7.469646	3.40359996737493	0	0	
Ma	Olow	07m	1	MP	15	2005	RSSSI	I		148.955463	81.936730	0.550075360445155	0	0	
Ma	Olow	07m	1	MP	15a	2005	I	I		0.975123	4.010612	4.11292934327259	0	0	
Ma	Olow	07m	1	MP	16	2005	R	R		3.229036	9.508860	2.94479838564822	0	0	
Ma	Olow	07m	1	PL	02	2005	SSSSSI	I		25.861323	37.147672	1.43641808270984	0	0	
Ma	Olow	07m	1	PL	02a	2005	I	I		8.645444	14.091125	1.62989026358854	0	0	
Ma	Olow	07m	1	PM	01	2005	SXSSSD	D					0		
Ma	Olow	07m	1	PM	02	2005	SSSSSS	S		75.723251	46.096814	0.608753763094508	0	0	
Ma	Olow	07m	2	MC	02	2005	USSISS	S		699.036990	164.036237	0.234660310322062	2	0	
Ma	Olow	07m	2	MC	05	2005	SSSSSS	S		74.426020	40.208180	0.540243586853092	1	0	
Ma	Olow	07m	2	MC	08	2005	RUIUS	S		114.525510	69.517428	0.607003871888455	0	0	
Ma	Olow	07m	2	MC	14	2005	RS	S		9.084184	17.286277	1.90289815794132	0	0	
Ma	Olow	07m	2	MC	15	2005	RD	D					0		
Ma	Olow	07m	2	MP	02	2005	SSSSSS	S		111.616071	50.592446	0.453272056136074	1	0	
Ma	Olow	07m	2	MP	05	2005	SSSSSS	S		97.639031	71.418771	0.73145718744382	1	0	
Ma	Olow	07m	2	MP	08	2005	MIIIMS	S		147.774235	80.768066	0.546563925707347	0	0	
Ma	Olow	07m	2	MP	08ba	2005	ISU	U	08				0		
Ma	Olow	07m	2	MP	08h	2005	ID	D					0		
Ma	Olow	07m	2	MP	10	2005	SSSSIS	S		176.507653	120.851591	0.684681876088398	0	0	
Ma	Olow	07m	2	MP	10a	2005	ID	D					0		
Ma	Olow	07m	2	MP	10b	2005	ID	D					1		
Ma	Olow	07m	2	MP	11	2005	RSUIIS	S		26.005102	24.978102	0.960507749594676	0	0	
Ma	Olow	07m	2	MP	11a	2005	IUU	U		77.909439	60.298119	0.773951395029298	1	0	
Ma	Olow	07m	2	MP	11c	2005	ID	D					0		
Ma	Olow	07m	2	MP	11d	2005	ID	D					0		
Ma	Olow	07m	2	MP	11e	2005	ID	D					0		
Ma	Olow	07m	2	MP	13	2005	RSSS	S		17.584184	21.517842	1.22370432429506	0	0	
Ma	Olow	07m	2	MP	16	2005	RU	U	11a				0		
Ma	Olow	07m	2	MP	15	2005	RSS	S		32.346939	38.735664	1.19750632355043	0	0	
Ma	Olow	07m	2	PL	02	2005	R	R		1.297194	6.184083	4.76727690692371	0	0	
Ma	Olow	07m	2	PL	03	2005	R	R		0.633929	3.203517	5.053431851201	0	0	
Ma	Olow	07m	3	MC	01	2005	MMMIMI	I		88.276294	73.126229	0.828379009658018	0	0	
Ma	Olow	07m	3	MC	01g	2005	IUUUM	M		1705.415303	308.156176	0.18069274707335	10	0	
Ma	Olow	07m	3	MC	01ga	2005	I	I		170.829979	87.922384	0.514677719418323	0	0	
Ma	Olow	07m	3	MC	01h	2005	ISSSD	D					0		
Ma	Olow	07m	3	MC	01q	2005	IMS	S		16.936017	22.782177	1.34519096195995	0	0	
Ma	Olow	07m	3	MC	01qa	2005	IU	U	01g				0		
Ma	Olow	07m	3	MC	01qb	2005	IU	U	01g				0		
Ma	Olow	07m	3	MC	01r	2005	IU	U	01g				0		
Ma	Olow	07m	3	MC	01s	2005	IU	U	01g				0		
Ma	Olow	07m	3	MC	01t	2005	IU	U	01g				0		
Ma	Olow	07m	3	MC	01u	2005	I	I		4.645000	10.050098	2.16363789020452	0	0	
Ma	Olow	07m	3	MC	01v	2005	I	I		8.972981	16.299143	1.81646913105021	0	0	
Ma	Olow	07m	3	MC	01w	2005	I	I		17.393375	18.702360	1.07525767713282	0	0	
Ma	Olow	07m	3	MC	13	2005	SUIUSU	U	01g				0		
Ma	Olow	07m	3	MC	13a	2005	ISSS	S		5.477015	9.869117	1.80191527684332	0	0	
Ma	Olow	07m	3	PL	01	2005	R	R		1.106430	4.293985	3.88093688710538	0	0	
Ma	Olow	07m	4	MC	02	2005	SSSSSS	S		593.049602	169.514219	0.285834807794037	0	0	
Ma	Olow	07m	4	MC	03	2005	ISSSSS	S		176.559866	74.135457	0.419888498329513	1	0	
Ma	Olow	07m	4	MC	05	2005	RSSSSD	D					0		
Ma	Olow	07m	4	MC	06	2005	RSSD	D					0		
Ma	Olow	07m	4	MC	07	2005	R	R		1.254146	5.075830	4.04724011398992	0	0	
Ma	Olow	07m	4	MP	01	2005	SISIUI	I		54.596830	33.018963	0.604778024658208	0	0	
Ma	Olow	07m	4	MP	10ca	2005	ID	D					0		
Ma	Olow	07m	4	MP	01d	2005	I	I		63.641172	51.583086	0.810530107773628	0	0	
Ma	Olow	07m	4	MP	06	2005	SSSSSS	S		15.310395	17.111981	1.11767077204736	0	0	
Ma	Olow	07m	4	MP	08	2005	USIISU	U		98.692965	52.548941	0.532448700877514	0	0	
Ma	Olow	07m	4	MP	09	2005	ISISSU	U	08				0		
Ma	Olow	07m	4	MP	09a	2005	ISSSSS	S		5.160348	12.731348	2.46714911474963	1	0	
Ma	Olow	07m	4	MP	10	2005	IUIIIS	S		64.589086	36.670922	0.567757252363039	0	0	
Ma	Olow	07m	4	MP	10b	2005	ISSI	I		31.791950	39.511497	1.24281451751151	0	0	
Ma	Olow	07m	4	MP	10ba	2005	I	I		0.894149	4.008712	4.48327068531084	0	0	
Ma	Olow	07m	4	MP	10bb	2005	I	I		19.183870	24.195603	1.26124723530758	0	0	
Ma	Olow	07m	4	MP	10bc	2005	I	I		3.757762	8.527521	2.26930843411584	0	0	
Ma	Olow	07m	4	MP	10c	2005	IID	D					0		
Ma	Olow	07m	4	MP	10d	2005	ISS	S		32.204544	33.830590	1.05049119776389	0	0	
Ma	Olow	07m	4	MP	10e	2005	ID	D					0		
Ma	Olow	07m	4	MP	11	2005	RSSSD	D					0		
Ma	Olow	07m	4	MP	12	2005	R	R		0.762072	3.531798	4.63446760935975	0	0	
Ma	Olow	07m	4	MP	13	2005	R	R		0.603112	3.101515	5.14251913409118	0	0	
Ma	Olow	07m	4	PM	01	2005	SSIISD	D					0		
Ma	Olow	07m	4	PM	01b	2005	ISD	D					0		
Ma	Olow	07m	4	PM	01c	2005	ISD	D					0		
Ma	Olow	07m	5	MC	01	2005	N	N		2.927670	7.739247	2.64348338439783	0	0	
Ma	Olow	07m	5	MP	01	2005	IIIUSI	I		528.625423	180.818664	0.342054422910341	0	0	
Ma	Olow	07m	5	MP	01b	2005	IIMIU	U		253.041551	82.031855	0.324183339359946	0	0	
Ma	Olow	07m	5	MP	01bc	2005	IU	U	01b				0		
Ma	Olow	07m	5	MP	01bb	2005	ISS	S		2.012927	7.071850	3.51321731985313	0	0	
Ma	Olow	07m	5	MP	01g	2005	ISSI	I		55.566636	57.920321	1.04235788180519	1	0	
Ma	Olow	07m	5	MP	01ga	2005	I	I		17.958757	23.692193	1.31925572577211	0	0	
Ma	Olow	07m	5	MP	01h	2005	I	I		12.702986	17.367941	1.36723294822178	0	0	
Ma	Olow	07m	5	MP	02	2005	SSSISU	U		72.567559	71.628257	0.987056172028606	0	0	
Ma	Olow	07m	5	MP	02a	2005	ISU	U	02				0		
Ma	Olow	07m	5	MP	13	2005	RSS	S		13.527855	20.842607	1.54071780041995	0	0	
Ma	Olow	07m	5	MP	14	2005	RSD	D					0		
Ma	Olow	07m	5	PM	01	2005	SSSSSS	S		487.459526	130.303533	0.267311491621153	0	0	
Ma	Olow	07m	5	PM	02	2005	SSSSSS	S		42.810711	37.070411	0.865914396983503	0	0	
Ma	Olow	03m	1	MC	01	1999	N	N		72.715252	60.516934	0.832245400180969	0	0	
Ma	Olow	03m	1	MC	02	1999	N	N		77.830749	59.632324	0.766179495458793	3	0	
Ma	Olow	03m	1	MC	03	1999	N	N		11.969674	19.588994	1.63655200634537	0	0	
Ma	Olow	03m	1	MC	04	1999	N	N		186.929308	94.261806	0.504264457021368	8	0	
Ma	Olow	03m	1	MC	05	1999	N	N		2.657742	6.639762	2.49827184128482	0	0	
Ma	Olow	03m	1	MC	06	1999	N	N		31.610956	36.510387	1.15499154786714	0	0	
Ma	Olow	03m	1	MC	07	1999	N	N		10.012431	18.971550	1.89479957464875	0	0	
Ma	Olow	03m	1	MC	08	1999	N	N		0.551875	2.837706	5.14193612684032	0	0	
Ma	Olow	03m	1	MC	09	1999	N	N		12.645038	20.206437	1.59797360830391	1	0	
Ma	Olow	03m	1	MC	10	1999	N	N		1.251281	4.419500	3.53198042645896	0	0	
Ma	Olow	03m	1	MC	11	1999	N	N		2.055597	6.750968	3.28418848636187	0	0	
Ma	Olow	03m	1	MC	12	1999	N	N		44.085513	47.591481	1.07952653289982	1	0	
Ma	Olow	03m	1	MC	13	1999	N	N		2.916741	7.874935	2.69990890517876	0	0	
Ma	Olow	03m	1	MC	14	1999	N	N		2.138652	7.139356	3.33825044934847	1	0	
Ma	Olow	03m	1	MC	15	1999	N	N		5.728570	11.115980	1.94044587043538	0	0	
Ma	Olow	03m	1	MC	16	1999	N	N		4.654327	10.274180	2.20744696279398	0	0	
Ma	Olow	03m	1	MC	17	1999	N	N		29.377228	33.511117	1.14071746319973	3	0	
Ma	Olow	03m	1	MC	18	1999	N	N		2.866471	8.431246	2.94133308866547	0	0	
Ma	Olow	03m	1	MC	19	1999	N	N		0.552968	2.963578	5.35940235239652	0	0	
Ma	Olow	03m	1	MC	20	1999	N	N		3.676252	10.280540	2.79647314710743	0	0	
Ma	Olow	03m	1	MC	21	1999	N	N		2.964825	8.861401	2.98884453551221	0	0	
Ma	Olow	03m	1	MC	22	1999	N	N		3.083942	7.758746	2.51585341099152	0	0	
Ma	Olow	03m	1	MC	23	1999	N	N		9.519568	19.878896	2.0882140870258	0	0	
Ma	Olow	03m	1	MC	24	1999	N	N		1.936480	5.736830	2.96250413120714	0	0	
Ma	Olow	03m	1	MC	25	1999	N	N		4.150536	8.343820	2.01029939265676	0	0	
Ma	Olow	03m	1	MC	26	1999	N	N		124.876716	71.549095	0.572957852286891	1	0	
Ma	Olow	03m	1	MC	27	1999	N	N		5.395260	13.322953	2.46938108636099	0	0	
Ma	Olow	03m	1	MC	28	1999	N	N		1.982378	6.754290	3.40716553553359	0	0	
Ma	Olow	03m	1	MC	29	1999	N	N		1.140906	4.361405	3.82275577479652	0	0	
Ma	Olow	03m	1	MC	30	1999	N	N		47.057988	52.151804	1.10824551189906	0	0	
Ma	Olow	03m	1	MC	31	1999	N	N		1.385698	4.893653	3.53154366968849	0	0	
Ma	Olow	03m	1	MC	32	1999	N	N		39.461785	41.044985	1.04011982732155	1	0	
Ma	Olow	03m	1	MC	33	1999	N	N		16.740933	26.681314	1.5937770015566	1	0	
Ma	Olow	03m	1	MC	34	1999	N	N		6.152585	11.323725	1.8404824963816	0	0	
Ma	Olow	03m	1	MC	35	1999	N	N		12.016666	19.854833	1.65227468251177	0	0	
Ma	Olow	03m	1	MC	36	1999	N	N		9.631036	16.410456	1.70391388839165	0	0	
Ma	Olow	03m	1	MC	37	1999	N	N		1.244724	5.008181	4.02352730404491	0	0	
Ma	Olow	03m	1	MC	38	1999	N	N		9.706441	15.283737	1.5745974245349	0	0	
Ma	Olow	03m	1	MC	39	1999	N	N		16.452428	20.730949	1.26005407834029	0	0	
Ma	Olow	03m	1	PC	01	1999	N	N		5.448808	11.270329	2.06840266715216	0	0	
Ma	Olow	03m	1	PC	02	1999	N	N		5.000751	10.849571	2.16958832783316	0	0	
Ma	Olow	03m	1	PC	03	1999	N	N		1.668738	5.272359	3.1594887873351	0	0	
Ma	Olow	03m	1	PC	04	1999	N	N		7.832252	17.523080	2.2372977784678	0	0	
Ma	Olow	03m	1	PC	05	1999	N	N		5.386517	12.426666	2.30699466835434	0	0	
Ma	Olow	03m	1	PC	06	1999	N	N		3.133119	7.349047	2.34560098100328	0	0	
Ma	Olow	03m	1	PC	07	1999	N	N		1.442524	4.958108	3.43710607241197	2	0	
Ma	Olow	03m	1	PC	08	1999	N	N		8.238782	13.966407	1.69520288314462	0	0	
Ma	Olow	03m	1	PC	09	1999	N	N		1.933201	5.427277	2.80740440337037	0	0	
Ma	Olow	03m	1	PC	10	1999	N	N		18.117888	24.630921	1.35948080703446	0	0	
Ma	Olow	03m	1	PC	11	1999	N	N		29.030804	50.133781	1.72691672610927	1	0	
Ma	Olow	03m	1	PC	12	1999	N	N		3.946179	10.651224	2.69912337985682	0	0	
Ma	Olow	03m	1	PC	13	1999	N	N		1.208661	5.362823	4.43699515414165	0	0	
Ma	Olow	03m	1	PC	14	1999	N	N		39.939348	52.055835	1.30337217823386	2	0	
Ma	Olow	03m	1	PC	15	1999	N	N		0.516905	2.860394	5.53369381220921	0	0	
Ma	Olow	03m	1	PC	16	1999	N	N		7.916399	19.864515	2.50928673504203	0	0	
Ma	Olow	03m	1	PC	17	1999	N	N		2.210778	6.896204	3.119356172352	0	0	
Ma	Olow	03m	1	PC	18	1999	N	N		117.154839	125.671886	1.07269906281891	1	0	
Ma	Olow	03m	1	PC	19	1999	N	N		1.386791	4.678979	3.3739611808845	0	0	
Ma	Olow	03m	1	PC	20	1999	N	N		3.822690	10.038764	2.62609942213467	0	0	
Ma	Olow	03m	1	PC	21	1999	N	N		0.689570	3.269808	4.74180721319083	0	0	
Ma	Olow	03m	1	PC	22	1999	N	N		3.537463	9.359904	2.64593693276792	0	0	
Ma	Olow	03m	1	PC	23	1999	N	N		19.774606	31.328208	1.58426458661174	0	0	
Ma	Olow	03m	1	PC	24	1999	N	N		3.491565	9.341915	2.67556668714459	0	0	
Ma	Olow	03m	1	PC	25	1999	N	N		3.839082	9.092118	2.36830523547035	0	0	
Ma	Olow	03m	1	PC	26	1999	N	N		7.842087	12.952269	1.65163546387588	0	0	
Ma	Olow	03m	1	PC	27	1999	N	N		3.584455	8.074658	2.25268778656727	0	0	
Ma	Olow	03m	1	PC	28	1999	N	N		31.013182	41.447184	1.33643764770735	1	0	
Ma	Olow	03m	1	PC	29	1999	N	N		5.823646	11.415565	1.96020929156752	1	0	
Ma	Olow	03m	1	PC	30	1999	N	N		5.178881	10.796175	2.08465400151114	0	0	
Ma	Olow	03m	1	PC	31	1999	N	N		57.370945	77.572505	1.35212179266003	1	0	
Ma	Olow	03m	1	PC	32	1999	N	N		6.916467	14.551481	2.10388931227461	0	0	
Ma	Olow	03m	1	PC	33	1999	N	N		1.475309	4.654915	3.15521358576407	0	0	
Ma	Olow	03m	1	PC	34	1999	N	N		6.567857	13.248816	2.01722053327288	0	0	
Ma	Olow	03m	1	PC	35	1999	N	N		9.305375	18.869172	2.02777126123343	0	0	
Ma	Olow	03m	1	PC	36	1999	N	N		2.334267	5.931855	2.54120672570876	0	0	
Ma	Olow	03m	1	PC	37	1999	N	N		1.423946	4.962521	3.48504859032576	0	0	
Ma	Olow	03m	2	MC	01	1999	N	N		45.311224	37.648083	0.830877643031669	1	0	
Ma	Olow	03m	2	MC	02	1999	N	N		11.988520	20.650546	1.72252671722615	0	0	
Ma	Olow	03m	2	MC	03	1999	N	N		19.108418	29.264380	1.53149151332151	0	0	
Ma	Olow	03m	2	MC	04	1999	N	N		1.945153	6.518510	3.35115541039702	0	0	
Ma	Olow	03m	2	MC	05	1999	N	N		1.318878	4.961132	3.76163071944486	0	0	
Ma	Olow	03m	2	MC	06	1999	N	N		13.039541	19.894727	1.52572295297818	1	0	
Ma	Olow	03m	2	MC	07	1999	N	N		41.543367	50.027018	1.20421192629861	1	0	
Ma	Olow	03m	2	MC	08	1999	N	N		21.645408	26.373806	1.218448088389	1	0	
Ma	Olow	03m	2	MC	09	1999	N	N		14.029337	30.401853	2.16701993829074	0	0	
Ma	Olow	03m	2	MC	10	1999	N	N		32.137755	27.247048	0.847820515154217	0	0	
Ma	Olow	03m	2	MC	11	1999	N	N		31.843112	25.612294	0.804327604663765	0	0	
Ma	Olow	03m	3	MC	01	1999	N	N		7.785969	15.342029	1.97047136971647	0	0	
Ma	Olow	03m	3	MC	02	1999	N	N		16.121284	30.818820	1.91168519827577	1	0	
Ma	Olow	03m	3	MC	03	1999	N	N		0.648038	3.135183	4.837961662742	0	0	
Ma	Olow	03m	3	MC	04	1999	N	N		25.099881	27.798200	1.10750325868079	1	0	
Ma	Olow	03m	3	MC	05	1999	N	N		1.317479	5.637844	4.27926669039886	0	0	
Ma	Olow	03m	3	MC	06	1999	N	N		0.697979	3.759041	5.38560758991316	0	0	
Ma	Olow	03m	3	MC	07	1999	N	N		5.228300	12.302942	2.35314385173001	0	0	
Ma	Olow	03m	3	MC	08	1999	N	N		1.774078	6.512463	3.67090003934438	0	0	
Ma	Olow	03m	3	MC	09	1999	N	N		1.312723	4.384632	3.34010450034013	0	0	
Ma	Olow	03m	3	MP	01	1999	N	N		0.768133	3.810976	4.96134914135963	0	0	
Ma	Olow	03m	3	MP	02	1999	N	N		2.631391	7.467583	2.83788422169111	0	0	
Ma	Olow	03m	3	MP	03	1999	N	N		11.231867	21.802558	1.94113391834145	0	0	
Ma	Olow	03m	3	MP	04	1999	N	N		7.831153	17.588730	2.24599493842095	0	0	
Ma	Olow	03m	3	MP	05	1999	N	N		18.828775	27.742205	1.47339404714327	0	0	
Ma	Olow	03m	3	PD	01	1999	N	N		20.744352	32.316703	1.55785550688689	0	0	
Ma	Olow	03m	3	PD	02	1999	N	N		3.563615	9.960145	2.79495540343163	1	0	
Ma	Olow	03m	3	PD	03	1999	N	N		5.234245	10.994627	2.10051822182569	0	0	
Ma	Olow	03m	3	PD	04	1999	N	N		1.802616	7.754981	4.30207043541165	0	0	
Ma	Olow	03m	3	PD	05	1999	N	N		1.568371	5.328217	3.39729375256237	0	0	
Ma	Olow	03m	3	PD	06	1999	N	N		2.310345	9.485753	4.10577338016617	0	0	
Ma	Olow	03m	3	PD	07	1999	N	N		1.932224	8.407703	4.3513086474446	0	0	
Ma	Olow	03m	3	PD	08	1999	N	N		37.864447	36.699602	0.969236444942666	1	0	
Ma	Olow	03m	3	PD	09	1999	N	N		7.229489	20.666780	2.8586778401627	0	0	
Ma	Olow	03m	3	PD	10	1999	N	N		0.969084	5.441047	5.61462886602193	0	0	
Ma	Olow	03m	3	PD	11	1999	N	N		1.498216	6.202836	4.14014801604041	0	0	
Ma	Olow	03m	3	PD	12	1999	N	N		9.921522	23.373169	2.35580478479008	0	0	
Ma	Olow	03m	3	PD	13	1999	N	N		1.460166	5.190286	3.55458625937051	0	0	
Ma	Olow	03m	3	PD	14	1999	N	N		3.328181	11.110329	3.33825864638972	0	0	
Ma	Olow	03m	3	PD	15	1999	N	N		0.741974	3.350447	4.51558545178133	0	0	
Ma	Olow	03m	3	PD	16	1999	N	N		2.743163	8.814564	3.21328481027194	0	0	
Ma	Olow	03m	3	PD	17	1999	N	N		10.189061	14.302942	1.40375467376238	0	0	
Ma	Olow	03m	3	PD	18	1999	N	N		0.859691	4.463697	5.1922109222965	0	0	
Ma	Olow	03m	3	PD	19	1999	N	N		2.067776	7.327920	3.54386548639698	0	0	
Ma	Olow	03m	3	PD	20	1999	N	N		1.917955	6.599598	3.4409556011481	0	0	
Ma	Olow	03m	3	PD	21	1999	N	N		17.058264	31.405745	1.84108681868214	1	0	
Ma	Olow	03m	3	PD	22	1999	N	N		7.589774	22.972644	3.02678893996053	0	0	
Ma	Olow	03m	3	PD	23	1999	N	N		1.821641	10.074410	5.53040363057265	0	0	
Ma	Olow	03m	3	PD	24	1999	N	N		7.256837	13.631456	1.87842940388492	0	0	
Ma	Olow	03m	3	PD	25	1999	N	N		2.507729	10.713269	4.27209997571508	1	0	
Ma	Olow	03m	4	PL	01	1999	N	N		1858.347799	470.027688	0.252927728734593	1	0	
Ma	Olow	03m	4	MP	01	1999	N	N		64.411203	54.461525	0.845528766168208	1	0	
Ma	Olow	03m	4	PL	02	1999	N	N		3.359803	9.750254	2.90203145839205	0	0	
Ma	Olow	03m	4	PL	03	1999	N	N		0.875346	4.882911	5.57826390935699	0	0	
Ma	Olow	03m	4	PL	04	1999	N	N		2.858726	8.312086	2.90761898831857	0	0	
Ma	Olow	03m	4	PL	05	1999	N	N		11.931056	33.347889	2.79504923956438	0	0	
Ma	Olow	03m	5	PC	01	1999	N	N		8.097758	13.885571	1.71474264852074	0	0	
Ma	Olow	03m	5	PL	01	1999	N	N		46.068027	37.347777	0.810709279995864	0	0	
Ma	Olow	03m	5	PL	02	1999	N	N		158.274628	94.046276	0.594196790656807	0	0	
Ma	Olow	03m	5	PL	03	1999	N	N		1.083396	4.827766	4.45614161396202	0	0	
Ma	Olow	03m	5	PL	04	1999	N	N		1.573192	6.334575	4.0265746329755	0	0	
Ma	Olow	03m	5	PL	05	1999	N	N		378.140590	154.590122	0.408816525091898	1	0	
Ma	Olow	03m	5	PL	06	1999	N	N		13.561099	29.670070	2.18788093796823	0	0	
Ma	Olow	03m	5	PL	07	1999	N	N		103.626102	88.248032	0.85160042013353	5	0	
Ma	Olow	03m	5	PL	08	1999	N	N		53.578231	35.898674	0.670023502642332	1	0	
Ma	Olow	03m	5	PL	09	1999	N	N		5.583270	9.826365	1.75996593394194	0	0	
Ma	Olow	03m	5	PL	10	1999	N	N		8.693374	12.765322	1.46839673526067	0	0	
Ma	Olow	03m	5	PL	11	1999	N	N		23.920383	21.479094	0.897941057214678	0	0	
Ma	Olow	03m	5	PL	12	1999	N	N		2.819854	7.718911	2.73734420292682	0	0	
Ma	Olow	03m	5	PL	13	1999	N	N		11.712774	23.786321	2.03080167003991	0	0	
Ma	Olow	03m	5	PL	14	1999	N	N		3.118166	9.044268	2.90050882473864	1	0	
Ma	Olow	03m	5	PL	15	1999	N	N		0.131015	1.419934	10.8379498530703	0	1	
Ma	Olow	03m	5	PM	01	1999	N	N		694.408667	146.926179	0.211584598496954	1	0	
Ma	Olow	07m	1	MC	01	1999	N	N		2.128124	6.760631	3.17680313741117	0	0	
Ma	Olow	07m	1	MC	02	1999	N	N		4.789428	8.797644	1.83688824636261	0	0	
Ma	Olow	07m	1	MC	03	1999	N	N		22.138466	24.172677	1.0918858153948	0	0	
Ma	Olow	07m	1	MC	04	1999	N	N		13.453605	18.907806	1.4054081415353	0	0	
Ma	Olow	07m	1	MC	05	1999	N	N		6.464809	12.180368	1.88410330452145	0	0	
Ma	Olow	07m	1	MC	06	1999	N	N		118.756679	55.052058	0.463570204754547	0	0	
Ma	Olow	07m	1	MC	07	1999	N	N		1.003160	4.727024	4.71213365764185	0	0	
Ma	Olow	07m	1	MC	08	1999	N	N		6.305085	11.727352	1.85998317231251	0	0	
Ma	Olow	07m	1	MC	09	1999	N	N		4.797472	10.476109	2.18367277599536	0	0	
Ma	Olow	07m	1	MC	10	1999	N	N		409.319161	209.978685	0.512995004893016	15	0	
Ma	Olow	07m	1	MC	11	1999	N	N		10.910658	16.400208	1.50313647444545	0	0	
Ma	Olow	07m	1	MP	01	1999	N	N		230.555587	147.267606	0.638750975052277	1	0	
Ma	Olow	07m	1	MP	02	1999	N	N		3.476013	8.742890	2.51520635854929	0	0	
Ma	Olow	07m	1	MP	03	1999	N	N		12.510198	21.451176	1.71469516309814	0	0	
Ma	Olow	07m	1	MP	04	1999	N	N		39.501293	44.742205	1.13267697338414	0	0	
Ma	Olow	07m	1	MP	05	1999	N	N		94.426889	57.254450	0.606336294739097	5	0	
Ma	Olow	07m	1	MP	06	1999	N	N		2.377478	6.856802	2.88406538357032	0	0	
Ma	Olow	07m	1	MP	07	1999	N	N		48.314852	42.695264	0.883688187640521	1	0	
Ma	Olow	07m	1	MP	08	1999	N	N		6.063775	14.385874	2.37242872632972	0	0	
Ma	Olow	07m	1	PL	01	1999	N	N		0.383798	2.468468	6.43168541785002	0	0	
Ma	Olow	07m	1	PL	02	1999	N	N		38.064924	36.109649	0.948633156340993	0	0	
