Transect,Site,Transectnum,Date,Condition,transect area,spp,max diameter,,
P8,Kahekili,13,6/22/2011,poor,10,mc,20,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,5,,
P8,Kahekili,13,6/22/2011,poor,10,mc,4,,
P8,Kahekili,13,6/22/2011,poor,10,mc,5,,
P8,Kahekili,13,6/22/2011,poor,10,mc,9,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,46,,
P8,Kahekili,13,6/22/2011,poor,10,mc,5,,
P8,Kahekili,13,6/22/2011,poor,10,mc,6,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,3,,
P8,Kahekili,13,6/22/2011,poor,10,mc,1,,
P8,Kahekili,13,6/22/2011,poor,10,mc,4,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,4,,
P8,Kahekili,13,6/22/2011,poor,10,mc,6,,
P8,Kahekili,13,6/22/2011,poor,10,mc,12,,
P8,Kahekili,13,6/22/2011,poor,10,mc,6,,
P8,Kahekili,13,6/22/2011,poor,10,mc,4,,
P8,Kahekili,13,6/22/2011,poor,10,mc,1,,
P8,Kahekili,13,6/22/2011,poor,10,mc,11,,
P8,Kahekili,13,6/22/2011,poor,10,mc,13,,
P8,Kahekili,13,6/22/2011,poor,10,mc,5,,
P8,Kahekili,13,6/22/2011,poor,10,mc,4,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,13,,
P8,Kahekili,13,6/22/2011,poor,10,mc,3,,
P8,Kahekili,13,6/22/2011,poor,10,mc,3,,
P8,Kahekili,13,6/22/2011,poor,10,mc,6,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,4,,
P8,Kahekili,13,6/22/2011,poor,10,mc,2,,
P8,Kahekili,13,6/22/2011,poor,10,mc,5,,
P8,Kahekili,13,6/22/2011,poor,10,mp,7,,
P8,Kahekili,13,6/22/2011,poor,10,mp,11,,
P8,Kahekili,13,6/22/2011,poor,10,mp,12,,
P8,Kahekili,13,6/22/2011,poor,10,mp,4,,
P8,Kahekili,13,6/22/2011,poor,10,mp,5,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,24,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,18,,
P8,Kahekili,13,6/22/2011,poor,10,mp,5,,
P8,Kahekili,13,6/22/2011,poor,10,mp,4,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,11,,
P8,Kahekili,13,6/22/2011,poor,10,mp,31,,
P8,Kahekili,13,6/22/2011,poor,10,mp,14,,
P8,Kahekili,13,6/22/2011,poor,10,mp,14,,
P8,Kahekili,13,6/22/2011,poor,10,mp,10,,
P8,Kahekili,13,6/22/2011,poor,10,mp,11,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,15,,
P8,Kahekili,13,6/22/2011,poor,10,mp,22,,
P8,Kahekili,13,6/22/2011,poor,10,mp,24,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,11,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,5,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,22,,
P8,Kahekili,13,6/22/2011,poor,10,mp,2,,
P8,Kahekili,13,6/22/2011,poor,10,mp,10,,
P8,Kahekili,13,6/22/2011,poor,10,mp,14,,
P8,Kahekili,13,6/22/2011,poor,10,mp,26,,
P8,Kahekili,13,6/22/2011,poor,10,mp,5,,
P8,Kahekili,13,6/22/2011,poor,10,mp,5,,
P8,Kahekili,13,6/22/2011,poor,10,mp,22,,
P8,Kahekili,13,6/22/2011,poor,10,mp,5,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,1,,
P8,Kahekili,13,6/22/2011,poor,10,mp,12,,
P8,Kahekili,13,6/22/2011,poor,10,mp,3,,
P8,Kahekili,13,6/22/2011,poor,10,mp,2,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,18,,
P8,Kahekili,13,6/22/2011,poor,10,mp,10,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,3,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,18,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,7,,
P8,Kahekili,13,6/22/2011,poor,10,mp,2,,
P8,Kahekili,13,6/22/2011,poor,10,mp,3,,
P8,Kahekili,13,6/22/2011,poor,10,mp,12,,
P8,Kahekili,13,6/22/2011,poor,10,mp,12,,
P8,Kahekili,13,6/22/2011,poor,10,mp,4,,
P8,Kahekili,13,6/22/2011,poor,10,mp,18,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,10,,
P8,Kahekili,13,6/22/2011,poor,10,mp,15,,
P8,Kahekili,13,6/22/2011,poor,10,mp,13,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,4,,
P8,Kahekili,13,6/22/2011,poor,10,mp,3,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,11,,
P8,Kahekili,13,6/22/2011,poor,10,mp,4,,
P8,Kahekili,13,6/22/2011,poor,10,mp,6,,
P8,Kahekili,13,6/22/2011,poor,10,mp,2,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,25,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,12,,
P8,Kahekili,13,6/22/2011,poor,10,mp,10,,
P8,Kahekili,13,6/22/2011,poor,10,mp,8,,
P8,Kahekili,13,6/22/2011,poor,10,mp,13,,
P8,Kahekili,13,6/22/2011,poor,10,mp,12,,
P8,Kahekili,13,6/22/2011,poor,10,mp,9,,
P8,Kahekili,13,6/22/2011,poor,10,mp,7,,
P8,Kahekili,13,6/22/2011,poor,10,mp,16,,
P8,Kahekili,13,6/22/2011,poor,10,mp,7,,
P8,Kahekili,13,6/22/2011,poor,10,mp,2,,
P8,Kahekili,13,6/22/2011,poor,10,mp,4,,
P8,Kahekili,13,6/22/2011,poor,10,pm,8,,
P8,Kahekili,13,6/22/2011,poor,10,pv,7,,
P8,Kahekili,13,6/22/2011,poor,10,pv,8,,
P8,Kahekili,13,6/22/2011,poor,10,pv,3,,
P8,Kahekili,13,6/22/2011,poor,10,pv,8,,
P8,Kahekili,13,6/22/2011,poor,10,pv,5,,
P8,Kahekili,13,6/22/2011,poor,10,pv,8,,
P8,Kahekili,13,6/22/2011,poor,10,pv,7,,
P8,Kahekili,13,6/22/2011,poor,10,cw,6,,
P8,Kahekili,13,6/22/2011,poor,10,cw,8,,
P8,Kahekili,13,6/22/2011,poor,10,cw,12,,
P8,Kahekili,13,6/22/2011,poor,10,cw,9,,
P8,Kahekili,13,6/22/2011,poor,10,cw,5,,
P8,Kahekili,13,6/22/2011,poor,10,cw,5,,
P8,Kahekili,13,6/22/2011,poor,10,ps,8,,
P8,Kahekili,13,6/22/2011,poor,10,ps,3,,
P8,Kahekili,13,6/22/2011,poor,10,ps,9,,
P8,Kahekili,13,6/22/2011,poor,10,ps,2,,
P8,Kahekili,13,6/22/2011,poor,10,pr,35,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,17,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,12,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,21,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,16,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,23,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,23,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,28,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,19,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,30,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,11,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,2,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,6,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,19,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,2,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,32,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,21,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,33,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,4,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,4,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,9,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,17,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,19,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,16,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,6,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,2,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,9,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,18,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,15,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,12,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,12,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,4,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,11,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,11,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,11,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,1,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,18,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,2,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,22,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,2,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,9,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,3,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,30,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,19,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,15,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,24,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,18,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,15,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,33,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,19,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,25,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,28,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,38,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pl,4,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,16,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,31,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,22,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,17,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,18,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,17,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,11,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,17,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,16,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,11,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,18,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,18,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,19,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,11,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,22,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,23,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,27,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,15,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,19,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,23,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,16,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,15,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,15,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,17,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,18,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,23,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,15,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,29,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,27,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,16,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,pc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,ple,16,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,1,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,11,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,19,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,17,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,18,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,1,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,26,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,1,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,1,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,1,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,19,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,19,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,26,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,15,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,18,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,3,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,2,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,28,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,13,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,14,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,25,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,7,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,20,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,18,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,10,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,27,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,19,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,12,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,8,,
OK10,Kahekili,14,6/22/2011,ok,10,mc,9,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,12,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,4,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,6,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,7,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,10,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,9,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,5,,
OK10,Kahekili,14,6/22/2011,ok,10,mp,6,,
